"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"33",65.3173679892857,95.8648669278572,60.3134394270714,251.412398528571,66.1718119407143,13.922975801,71.2236123435714,19.6866032121429,309.178863364286,60.1690320828571,230.420180807143,201.348530835714,128.636924219286,94.4557291464286
"34",72.3270937373288,104.454031600339,61.0687593273478,290.693377866317,80.4063858662647,15.2708164548567,79.2086188692103,21.9810895787452,331.746102356479,65.3088388570948,260.852660484999,205.939160675761,143.290480494351,101.481081951248
"35",78.6261638896129,110.474540038368,61.0620991721699,325.812764281318,94.5651474561148,17.3995618054981,85.9930620523796,24.5859896641981,347.708291480624,69.4054858282054,289.724602046377,209.143548304319,158.110732137327,107.192213739703
"36",84.2199216983406,114.69928889507,60.9944184383357,357.432083157445,108.343136795765,19.7935081331047,91.7485044756091,26.8722619348733,358.396743862671,72.8559062052133,316.669960027423,211.655400555717,171.668354318247,112.198982503664
"37",89.1137104157143,117.901174823571,61.5666766026429,386.212859878571,121.435393970714,21.9369517178571,96.6465087214286,28.2108648571429,365.142772628571,76.0570331971429,341.322688964286,214.168424264286,182.534022207143,117.111246235
"38",93.3200178836017,120.74086899887,63.2789025024256,412.68907361711,133.528765977793,23.4310855249056,100.853367922126,28.1871539795723,369.257182007739,79.3147900080253,363.354157079607,217.238818335008,189.70029507382,122.349428594666
"39",96.8799103025308,123.430140683448,65.8274024171638,436.884518699638,144.277327459146,24.3446892592795,104.514297409021,27.2440731795022,371.968740643447,82.5710598219189,382.585387342014,220.87274995547,193.847268587173,127.576215919949
"40",99.8415984626945,126.068533661659,68.7075519868737,458.695443241276,153.326959968247,24.863439310978,107.769243063191,26.0389634164667,374.485708282431,85.6767158178887,398.874816406628,224.938878383912,196.076922515868,132.264860217222
"41",102.253293154286,128.755591717857,71.4147268515714,478.018095357143,160.323545058571,25.17301207,110.758150765714,25.22916565,378.016344671429,88.482631175,412.080880928571,229.305862878571,197.491236628571,135.888613492857
"42",104.164953471601,131.544362029884,73.5756376439542,494.766296875512,165.129491161838,25.4278386632864,113.586609869607,25.2951038867155,383.412452284997,90.8617600727907,422.158111448916,233.824519825391,198.947679340825,138.101099557143
"43",105.633531725353,134.301905349536,75.3423349674427,508.924164477272,168.473314222749,25.6573691655445,116.222783615644,26.0095343215431,390.10000450898,92.7753806926906,429.445414052532,238.274294121123,200.325673655676,139.277429436036
"44",106.717728530357,136.848785822098,76.9982044181384,520.493388556468,171.300057064249,25.8598083884232,118.600478716537,26.9682961964921,397.148517457045,94.2068522166023,434.377788710239,242.416787790222,201.260131223046,139.973085959411
"45",107.476244501429,139.005567592857,78.8266315921429,529.475659507143,174.554762509286,26.0333611435714,120.653501885,27.7672287535714,403.627507242857,95.1395338264286,437.390235392857,246.013602857143,201.385963692857,140.743551957143
"46",107.961751128208,140.629004776417,80.985864541589,535.877984156849,178.845127475032,26.1601955725849,122.319472780974,28.0982017381974,408.750398883412,95.5783975510575,438.834974042809,248.838224754164,200.500434544798,141.970177265971
"47",108.202803399629,141.72061136466,83.1336011427352,539.728635067167,183.429465255572,26.158333136846,123.551262853313,28.0372069094145,412.306253009024,95.6148668073189,438.73310448893,250.71167254486,199.050214577623,143.337779750104
"48",108.22192717945,142.318091318787,84.8024017278709,541.061201233187,187.22874323922,25.9297586276842,124.305556498104,27.7562665296744,414.228039153339,95.361977859028,437.022946531657,251.466848700625,197.64432641985,144.357044280613
"49",108.041648331429,142.4591486,85.5248266292857,539.90927165,189.163928814286,25.3764568364286,124.539038111429,27.4274028614286,414.44872685,94.93276697,433.642819971429,250.936655692857,196.8917927,144.538655728571
"50",107.64054548338,142.125283213388,84.9728944143928,536.234224417965,188.446467767487,24.4331869499333,124.18605406469,27.1832262483298,412.869183378565,94.3790113571423,428.522584419579,248.973809621679,197.05766972228,143.506825017811
"51",106.821408319346,141.073179339593,83.3764565910988,529.708594058525,185.449719479158,23.1658057371517,123.091598630566,26.9986993588346,409.261867002244,93.5074520497304,421.558258731034,245.510281102117,197.031148493654,141.339867283192
"52",105.343079287425,139.003317203144,81.104822902434,519.932704198394,180.837521728035,21.6729443625621,121.078328057052,26.8093729426007,403.367133730158,92.0635710301319,412.637401571614,240.497854377925,195.357453696772,138.229623712335
"53",102.964400835714,135.616177028571,78.5273030914286,506.506878464286,175.273712292857,20.0532339906429,117.968898592143,26.5507977492857,394.925339571429,89.7928502807143,401.647571607143,233.888313692857,190.581810014286,134.367935492857
"54",99.5397541868646,130.774937683658,75.9361833852004,489.309195222966,169.287433347775,18.4338354926062,113.701003452296,26.1728153892202,383.805429700541,86.5580174380072,388.522001592156,225.736786627647,181.791573949228,129.913061486334
"55",95.3056756617355,124.9935726092,73.3156559472179,469.328751801412,162.869044648599,17.0560285666008,108.672483727814,25.6824309154257,370.390705953429,82.6907827551882,373.376620636043,216.511774110958,170.242629286155,124.888931250163
"56",90.5942403557386,118.94875388925,70.5728894250372,447.832400266652,155.874210346552,16.1896226175093,103.396217477461,25.100940241597,355.193059331388,78.6401021395964,356.373031936909,206.785120408432,157.732991630005,119.285892015696
"57",85.7375233642857,113.317153607857,67.6150524662143,426.086992685714,148.158594592857,16.1044270502143,98.38508276,24.4496392814286,338.724380835714,74.8549314985714,337.672838692857,197.128669785714,146.060676585714,113.094291014286
"58",80.9799870230785,108.599766070374,64.3683324124909,404.991954271978,139.627010750865,16.9227102232668,93.9648006174528,23.7466340510173,321.355594975744,71.6296732726033,317.354387400414,187.834575749987,136.535248141075,106.31527455895
"59",76.2156426289793,104.594874467357,60.8349913823509,383.977002824221,130.380869032429,18.1765763098915,89.7124640248725,22.9972709760696,302.89376029297,68.6405160347849,295.162997749795,178.076228774588,128.512463815296,98.9931852893703
"60",71.2508887191405,100.925084210661,57.0363101884641,362.104429287567,120.570728861528,19.2505884369811,85.0180089405703,22.2037065846943,283.004968836926,65.4090948913598,270.760732729635,166.747328574396,120.859629510441,91.1831649268906
"61",65.8921238307143,97.2130007121429,52.9935696435,338.436524607143,110.347149662143,19.5293097314286,79.2713713228571,21.368097405,261.355312657143,61.4570449485714,243.809655328571,152.741574864286,112.444051128571,82.9403551928571
"62",59.9680552453525,92.9835058888849,48.681587368267,312.048022242022,99.7666035504834,18.5635787072796,72.0188978631159,20.4526250564774,237.569260214128,56.3924569089568,214.14580997122,135.335050569894,102.338910677241,74.2875109353527
"63",53.3966252227043,87.3705876788724,43.8893282161283,282.063425707063,88.5092134116856,16.5693354271905,63.432578185017,19.259571524144,211.10478561228,50.1692438602259,182.301166826116,115.333371459886,90.4408945859625,65.1178395094096
"64",46.1180847669182,79.4105105253166,38.3592938485863,247.619681031073,76.1610148231164,13.9287953409704,53.8408126453024,17.5512438843994,181.37823936697,42.827774486382,148.981677497776,93.9245365136846,76.8525653897383,55.2921613967974
"65",38.0726848821429,68.1395388714286,31.8339859271429,207.853734242857,62.3080433621429,11.0241738984286,43.5720016007143,15.0899492136429,147.805971993571,34.4084174714286,114.893293590714,72.2965447107143,61.6764856235714,44.6712970792857
"66",29.3507376849736,53.1849777330703,24.2620094105429,162.864667170983,46.9016051390608,8.19684857823207,33.0318760563614,11.7760587705475,110.61154926554,25.1256317602727,81.0588216157313,51.6272445253484,45.2899244217139,33.3280148461141
"67",20.6427997417928,36.538294416707,16.4163824465018,116.600104843062,31.3540883958824,5.62484497448052,22.9354896108185,8.06220054288104,73.2473979886695,15.8902373414366,49.7684877087663,33.0538824117619,29.1689773154163,22.1828742164021
"68",12.78948873143,20.7819968014544,9.27622647997763,73.9698080864671,17.4431519075484,3.44535071013156,14.0752265110271,4.53906670068476,39.9731602268395,7.78714446434658,23.6293729120431,17.7035543190802,15.0644464351783,12.368382516739
"69",6.63142233271429,8.49859276642857,3.82066295592857,39.8835377285714,6.946454449,1.79555340814286,7.24347100392857,1.797349414,15.0484780439286,1.90126337842857,5.24855826778571,6.70335619642857,4.7271339115,5.01704707371429
"70",2.76290640524214,1.55583909682487,0.740895160193237,17.8889618337566,1.1001668199987,0.762061218301072,2.98183843269407,0.264326958755552,1.41989746664284,0,0,0.731231143109956,0,0.903665613920706
"71",0.792999531678013,0,0,6.08537741443944,0,0.22916439770888,0.828868525414201,0,0,0,0,0,0,0
"72",0.0844484754534536,0,0,1.20998872004537,0,0.0305737302979625,0.0723321064093758,0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",8.88178419700125e-16,0,0,0,0,0,0,4.44089209850063e-16,0,0,0.750084177214282,0,1.77635683940025e-15,0
"122",4.98208303012055,5.99292472346454,7.36635732745653,9.94230308862852,2.05425136560221,2.69783634248501,4.94039927723317,2.47887279612099,25.0831091128316,4.62901219057774,17.2576908105561,27.0596265261541,13.0547467736771,8.90318882022375
"123",12.1960975412686,14.9896979196025,17.5679360415196,26.2683847572012,5.57177830259661,6.23783772947121,12.254627465694,5.85470868210759,61.3937280756541,11.398781562703,41.3728032755415,64.0910907279728,31.3088018241668,21.6122650636708
"124",20.7758662414251,26.3032043952249,28.8071228255371,49.3955377971733,10.7992371226499,9.74347615593609,21.2623104734506,9.45906478221896,104.560367617971,19.5790177909767,70.6212279522383,103.998316765269,51.7706748473945,36.376207909211
"125",29.8552118385714,39.2463289571429,39.2863043628571,79.741055,17.9832841374286,12.3382236168571,31.2830742085714,12.6234982207143,150.211538469286,28.43943055,102.528771220714,139.685228797857,71.4488755392857,51.4439965357143
"126",38.6979256488208,53.0907204007881,47.5551444610567,117.163349098916,27.2675928918027,13.4165235616916,41.6910891018848,14.8688963061138,194.455721118963,37.3043429335607,134.979697316068,165.634440978983,88.0747839773419,65.3301649305076
"127",47.0876734208159,66.943083476075,53.5524154246295,159.285312594276,38.3839058634555,13.4567052578158,52.07870367526,16.4734670839822,235.321275095813,45.7165317121944,167.292101893518,182.643327435629,102.271261765368,77.6114663147454
"128",54.9380895113317,79.8688869215387,57.5641666822982,203.170957928212,50.9609827632734,13.2080694270856,62.0928109733266,17.9047487841452,271.316529688507,53.2733870756238,199.142538463317,193.087952288211,115.384040888746,88.130208718039
"129",62.1628082771429,90.9335994757143,59.8764476627857,245.884297542857,64.6275833021429,13.4199167913571,71.3803040407143,19.6302796364286,300.949814185714,59.5722992135714,230.207560535714,199.344379657143,128.758853332857,96.72870017
"130",68.6946933864376,99.4501993483274,60.8380127677988,285.042215848295,78.9899180272985,14.6358450354506,79.6475783154175,21.9468307523925,323.200328822978,64.3663483606372,260.157481524433,203.508189036206,143.290276246207,103.391531933828
"131",74.5435257530569,105.721702633866,61.0484362909804,320.47308512641,93.5640008313671,16.5766396960426,86.8390388088911,24.468104770535,338.930757623324,68.0313749309302,288.63765445709,206.553021412635,158.068267429806,108.67242820708
"132",79.7383156022549,110.298634898007,61.1699974989576,352.558149627034,107.843296443324,18.757383272774,92.9585929259548,26.6370372110886,349.474655556651,71.0989093834366,315.287192264773,209.172033147033,171.731629847787,113.267396420899
"133",84.3080731592857,113.731521706429,61.8649756583571,381.6786536,121.321269592143,20.6931582652857,98.0101480714286,27.8965635942857,356.165577592857,74.1004821771429,339.745207878571,212.0583806,182.919166464286,117.872444006429
"134",88.2779888200715,116.527429442353,63.6079886798172,408.164759677545,133.527916347003,22.0117522155418,102.033219461456,27.8799427845283,360.312408604516,77.4377348970378,361.68368502987,215.740432336786,190.643716466791,122.968335935618
"135",91.6579736632063,119.019587759177,66.1230090500202,432.142304021513,144.139358137897,22.7917728347997,105.209753557479,26.9817270228957,363.125353074907,80.9927536321207,380.906090651246,220.08740574124,195.414263936211,128.174867343631
"136",94.4541189379522,121.497767127841,68.9463478996595,453.686041176153,152.868247735021,23.2245328766398,107.757304632263,25.7867918946367,365.789945389988,84.5177355973932,397.248762475569,224.80373040186,198.113829176812,132.896590906436
"137",96.6725158935714,124.251738019286,71.6143163594286,472.870725685714,159.427237908571,23.5013450946429,109.893426958571,24.880012985,369.491719935714,87.7648780078571,410.548038235714,229.593835907143,199.625432492857,136.5380593
"138",98.34039544658,127.463118437327,73.7816349596398,489.727363101459,163.748137284253,23.7787342332426,111.808427865275,24.6980503969608,375.07004021041,90.5193033761445,420.730585944812,234.194134780824,200.670084091117,138.699906619804
"139",99.5695471825108,130.880916517283,75.5766618290816,504.111963002717,166.639377909811,24.0740730002856,113.583626905656,25.0847023043999,381.979586161869,92.6978354054086,428.084394737035,238.468971287582,201.320753788385,139.767092639377
"140",100.49290035415,134.145987927348,77.2461644961611,515.83678597583,169.128547688499,24.3699460944715,115.273096689102,25.7355513989248,389.32886685025,94.2502230964326,432.987784026811,242.314672627336,201.48840130396,140.320658551761
"141",101.243384214286,136.899188335714,79.0369104892857,524.714092607143,172.243234523571,24.6489382145,116.930909825,26.3461803721429,396.226391335714,95.12621545,435.819073228571,245.627566,201.083986357143,140.94164555
"142",101.919704583162,138.868286098942,81.0867680880509,530.610310828113,176.635392342837,24.8809626479721,118.567743701529,26.6775149122603,401.911787191455,95.3152740831385,436.923914287866,248.279066381325,200.09330091863,142.042010564777
"143",102.483673550858,140.128700327048,83.0980085768052,533.608537950656,181.454439172322,24.9852470380936,120.02069482204,26.7518526938796,406.149156042797,94.9657110778523,436.517289274724,250.040939850395,198.801465964714,143.357373477344
"144",102.86287977491,140.842762818416,84.6640039910855,533.846038631799,185.474159062611,24.868347616972,121.083464468673,26.6568343882019,408.833718028097,94.26555113239,434.78151279029,250.660040262124,197.568434723083,144.454269906596
"145",102.984911912857,141.172805371429,85.3781263664286,531.460077528571,187.468336064286,24.4368206167143,121.549753923571,26.4801006664286,409.860693285714,93.402818945,431.898899435714,249.883221471429,196.754160421429,144.899235471429
"146",102.757934152893,141.188072349372,84.9501562191766,526.488521151936,186.554155786688,23.6288938856705,121.236523429523,26.2890833368216,409.094049542743,92.4931445023284,427.928775410084,247.530790011844,196.459393055344,144.335583226893
"147",102.012412805844,140.58545837515,83.5555079888939,518.57164342859,183.222410074203,22.5094817371613,120.053769071899,26.0703787558854,406.272744881231,91.3625789446109,422.43851330425,243.716863131375,195.748069692046,142.713735972676
"148",100.559389713194,138.968770636566,81.4860045959499,507.250320139163,178.307292329973,21.17517010075,117.934745896719,25.7903744171851,401.10448497196,89.7647787004808,414.872497307006,238.629010756648,193.424924166653,140.060893944621
"149",98.2099067164286,135.941816321429,79.0334689607143,492.065427064286,172.642995957143,19.722544906,114.81270895,25.4154578142857,393.296975485714,87.4534001985714,404.675111607143,232.454802814286,188.294690314286,136.404257378571
"150",94.8667766087825,131.306739523334,76.4355664562436,472.912202305883,166.875654731069,18.2691590727366,110.694694210547,24.9227638536932,382.697104910228,84.2883060160078,391.476756398696,225.378872047863,179.6317453291,131.794083406445
"151",90.7998959904991,125.65903195905,73.7133322663424,451.103333251056,160.899163915956,17.0164334818326,105.882861388309,24.3324170936769,369.708493001031,80.5541833238827,375.651895896669,217.574102468748,168.589039841389,126.372856744452
"152",86.3709324135733,119.792522251133,70.8336440275021,428.305869608202,154.419359148222,16.1867560044231,100.753151126024,23.6752895054472,354.873942330605,76.6419254417804,357.761010321307,209.210440905259,156.789167840484,120.306119004876
"153",81.94155343,114.501039022143,67.7633793762143,406.186861085714,147.142076064286,16.0025145116429,95.6815040664286,22.9822530602143,338.736255471429,72.9424256892857,338.364579892857,200.457834185714,145.854723315714,113.7594118
"154",77.7652446398122,110.353442846342,64.4726901700186,385.894143647634,138.859408353512,16.565189624948,90.9161234101547,22.2782181145541,321.694099743131,69.7089453272564,317.838570232409,191.323844267799,136.944308525489,106.863710985485
"155",73.6627638351956,107.018722104812,60.9448251506473,366.498698280577,129.708481917063,17.4926329670796,86.1942625894178,21.5642485665051,303.569601453931,66.6442173816442,295.820888564431,181.166493626669,129.36055880454,99.6117293904986
"156",69.346686856374,103.94089713034,57.1663072808809,346.552292226803,119.912680709046,18.2817889111,81.1254375943292,20.8354466994714,284.040751659194,63.3133428196741,271.764927514238,169.181419866847,121.942117756678,91.9616140875841
"157",64.5295895435714,100.563988255714,53.1236595235,324.606692728571,109.695388683571,18.4296018300714,75.319164415,20.0869147968571,262.785541414286,59.2814226085714,245.124079707143,154.564260592857,113.527628985714,83.8715121492857
"158",58.9725897495134,96.2857407117122,48.7679471696576,299.377169409942,99.1713951660646,17.5630681408163,68.4705383229643,19.2755206693382,239.424534237906,54.1969480056474,215.571463455788,136.822995233163,103.189096185238,75.2874628182659
"159",52.6309733769329,90.3187993210782,43.9084048239971,270.233001422172,88.0211109672208,15.8293924351971,60.6169717154482,18.2051942366777,213.348583502085,48.0419714285585,183.659099822125,116.714970511988,90.9319634079495,66.1070740176609
"160",45.5085683410644,81.829533804548,38.3188094195345,236.706970298315,75.8163522690524,13.5058313488365,51.8814562711009,16.6416309459105,183.891115042186,40.8819355850475,150.158735555436,95.3098749774979,76.9950347963295,56.2158458407254
"161",37.6092025571429,69.9843138828571,31.7729378892857,198.331857571429,62.1289352535714,10.8696415173571,42.3869836685714,14.3505262440714,150.385554693571,32.7822831828571,115.842117405,73.6773971778571,61.6171144928571,45.4992783807143
"162",29.0695840294355,54.5190352739514,24.2398087917584,155.456872877954,46.8942150734445,8.18260087403472,32.3793330149257,11.2308606058207,113.00216935751,23.9612683634118,81.7877045038707,52.9035057051254,45.2684930084431,34.0508335614646
"163",20.5579411183409,37.4476976846166,16.4694071874268,111.69693826788,31.5017027639554,5.6445725427571,22.5954331308965,7.71475461631972,75.2585901988888,15.2483910028628,50.3008055201923,34.1392893269419,29.3454063277241,22.7958206291435
"164",12.8753822732901,21.3538268188484,9.40695976225684,71.4834038945796,17.7044483310422,3.43994094506521,13.8950002656333,4.36761388835533,41.5092894485021,7.62596241104307,23.9934415058821,18.5521168548411,15.475576803768,12.8675106605007
"165",6.82301594371429,8.82094838064286,3.99769320221429,39.2476199114286,7.25550178064286,1.7530905025,7.13775066828571,1.75484403471429,16.1087393371429,2.07629389778571,5.47763351285715,7.30935710035716,5.28672678964286,5.39917473228572
"166",2.96854987953246,1.71430880863058,0.908756547442617,18.1911084882416,1.37660382927449,0.707918312941069,2.92191762017438,0.286294642884641,2.08198256595041,0,0,1.12322541425445,0,1.16797465626859
"167",0.946089032614414,0,0,6.59607986059601,0,0.186372179622752,0.799802531305032,0,0,0,0,0,0,0
"168",0.156337655317736,0,0,1.51491628050951,0,0.00991258211805879,0.0622238438545972,0,0,0,0,0,0,0
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",8.88178419700125e-16,0,0,0,0,0,0,0,0,0,0.978100928214284,0,0,0
"218",5.08214237019532,6.11490502913014,8.16678690232083,9.47597923085551,2.05639122246083,2.43150473761002,4.81368720484438,2.46249111289156,25.0531322456235,4.06863671274785,17.1503610264789,27.2763040365476,13.2290488999176,8.63365673267397
"219",12.4242491116418,15.2070270403933,19.3637803800459,25.0401959608511,5.54067349502906,5.63721294211141,11.9454611172818,5.81940151429629,61.2055691635055,10.0517055795097,40.798221689929,64.5469853884212,31.7459778605073,21.0003566167548
"220",21.1240730370889,26.4776624216384,31.4722810997123,47.0946822679212,10.6587173394399,8.84400510369996,20.738116019114,9.41046854623145,103.963402014278,17.3438293711596,69.5747450218967,104.595419220548,52.5406530362005,35.4492085596011
"221",30.2793669592857,39.1281075607143,42.3735897278571,76.04147023,17.6163932774286,11.2787617125714,30.5344461921429,12.5754295507143,148.832722058571,25.3396308585714,101.132993125714,140.204980697857,72.6029405814286,50.3293214685714
"222",39.1257585247007,52.3619704100098,50.395470794941,111.760605490145,26.5445026780761,12.4055837874012,40.7297943961928,14.8331331233195,191.85675694511,33.4806748365407,133.452796042141,165.77819050056,89.6319697213946,64.2300168431783
"223",47.4503747146779,65.3921051800733,55.651544287119,152.04418795191,37.273570299847,12.6374544607835,50.9296973031792,16.4188728738514,231.227279874979,41.3962941955481,165.821055561641,182.194151370011,104.163921964389,76.7014665515499
"224",55.1782173442804,77.433677645993,58.7018940544696,194.16233108397,49.5590517485516,12.6245773937918,60.7922400630403,17.747053665672,265.67320043736,48.7627638499957,197.851441412106,191.95111156285,117.444241889475,87.5340550539679
"225",62.2342882285714,87.7018535828571,60.1066039470714,235.385148355,63.15640263,13.0171562475,69.9755078257143,19.2320803621429,293.923428221429,55.2563587142857,229.157623321429,197.547319335714,130.718374075714,96.5181668107143
"226",68.5634820847074,95.6346675415338,60.434353725857,273.468760215002,77.7521560313619,14.2833808078174,78.1887123233087,21.1451658352702,315.151379653068,60.6605062257657,259.352792665411,201.167396759035,144.824990713566,103.580243323117
"227",74.1902652382181,101.56162917601,60.2882067951745,308.113315039277,92.7571549652436,16.1633853599958,85.3455716166087,23.1847549916372,330.30849850497,65.1872439135657,288.048227411499,203.741461158408,158.975674439079,109.190954256689
"228",79.158996916727,106.035116916053,60.2798224702262,339.504968184448,107.513319925611,18.2152903141228,91.4109303485686,24.9061007464713,340.79073538653,69.1557618297614,314.854727175053,205.88600367322,171.975235499694,113.957026317987
"229",83.5140363478571,109.607509191429,61.0208600662143,367.829875007143,121.362571406429,19.9972160802857,96.3496331621429,25.864456015,347.994040907143,72.8852500264286,339.383091571429,208.217515442857,182.628484142857,118.485186213571
"230",87.2994077938136,112.769854900529,62.9354258318811,393.264883809879,133.716361005157,21.178075746202,100.182907655773,25.7712820187581,353.218327100476,76.6110246089011,361.287323786753,211.234225263399,190.073818061929,123.212883009956
"231",90.5577956551281,115.767884816244,65.6974137501296,415.949614678751,144.264264733232,21.8699531101083,103.15751324985,24.9628732045104,357.379351697285,80.2329058955463,380.394241290219,214.961312557694,194.78398473394,127.900455213481
"232",93.3315493669143,118.786000180087,68.7931647374025,436.014380645748,152.765389705584,22.2957246478712,105.576592320252,23.9317323253289,361.296833852593,83.5668402579898,396.573865121791,219.305694405285,197.565319081838,132.138963690445
"233",95.6630183642857,122.008602233571,71.7090197101429,453.589494742857,158.978843037143,22.6782668353571,107.743287242857,23.1703621342857,365.790492721429,86.4287740678571,409.696216321429,224.174287885714,199.224156028571,135.519469307143
